"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"14",13,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,16,5,"AI",1,"95% of the time",95,"Preheating the oven is an essential step in most baking recipes, including cakes. It ensures that the ingredients are cooked evenly and at the right temperature to produce a well-baked product. Since Grace mentioned adding chocolate chips specifically for this cake recipe, it's likely she followed standard practice by preheating her oven before putting the cake inside.",NA,"high"
"15",14,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,17,3,"AI",1,"80% of the time",80,"Given that modern society relies heavily on mobile devices for communication and information access, it's reasonable to assume that Greg would carry his cell phone on board most of the time he flies. This assumption is further supported by the fact that Helen didn't express surprise or curiosity about Greg bringing a cell phone on the plane.",NA,"high"
"16",15,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,17,5,"AI",1,"80% of the time",80,"Given that Greg frequently travels by air and is an adult in this scenario, it's likely he always keeps his cell phone handy to stay connected or access important information during flights.",NA,"high"
"17",16,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,18,3,"AI",1,"80% of the time",80,"Given that Sandy has no training and is shown to be giving herself another haircut in this scenario, it's likely she relies on using scissors as a primary tool for cutting her own hair. The fact that she mentions ""I used scissors"" specifically suggests this is not an unusual practice for her.",NA,"high"
"18",17,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,18,5,"AI",1,"80% of the time",80,"Given that Sandy has no training and is trying to give herself another haircut, it's likely she will use scissors most of the time. The fact that she accidentally cut her hair shorter than intended also suggests a high likelihood of using scissors in this scenario.",NA,"high"
"19",18,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,19,3,"AI",1,"90% of the time",90,"When someone visits an art exhibition, it is almost always for the purpose of looking at and appreciating the artwork. Therefore, I assume that Henry looks at photographs most of the time when going to a photo exhibit.",NA,"high"
"20",19,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,19,5,"AI",1,"80% of the time",80,"Since Henry is attending an art exhibition specifically for photography, it's likely that he will take the time to look at and appreciate the photographs on display.",NA,"high"
"21",20,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,2,3,"AI",1,"80% of the time",80,"As a journalist who often goes out for interviews or meals after work, it is likely that Mary typically orders food and eats at these restaurants. The fact that she was leaving with groceries in Ex1 also suggests this habit.",NA,"high"
"22",21,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,2,5,"AI",1,"80% of the time",80,"As a journalist, it is likely that Mary goes to restaurants for interviews and research purposes. It would be unusual for her not to eat while at the restaurant, especially since she seems to have had an interview or discussion with someone before leaving.",NA,"high"
"23",22,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,20,3,"AI",1,"95% of the time",95,"It is a common practice and important habit to lock one's car when parked, especially in an office setting where there may be other people around.",NA,"high"
"24",23,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,20,5,"AI",1,"80% of the time",80,"As a responsible and detail-oriented person who values her job, Helen likely takes care to lock her car regularly, especially since she mentioned noticing one of her tail lights was out. This suggests that she is mindful of her belongings' security while parked at work.",NA,"high"
"25",24,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,21,3,"AI",1,"80% of the time",80,"Since Gary is a frequent customer at this pizzeria and has already placed an order, it's likely that he would take advantage of being able to customize his order by picking toppings. This is common behavior for people who frequently order from their favorite restaurants or food establishments.",NA,"high"
"26",25,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,21,5,"AI",1,"80% of the time",80,"Since Gary has a habit of frequently ordering pizza at work and is using a gift certificate this specific instance, it's likely that he would take advantage of being able to choose his own toppings. This assumption is based on common knowledge about people often wanting control over their food choices when given the opportunity.",NA,"high"
"27",26,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,22,3,"AI",1,"80% of the time",80,"Since Julia tries to avoid annoying her roommates by washing the dishes after eating, it's likely that she would take extra care and rinse the dishes thoroughly most of the time.",NA,"high"
"28",27,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,22,5,"AI",1,"80% of the time",80,"Since Julia is trying to avoid annoying her roommates by washing the dishes after eating, it's likely that she would take extra care and rinse the dishes thoroughly to ensure they are clean. This assumption is based on common human behavior where people tend to be more thorough when doing tasks for others or in an effort to avoid negative consequences.",NA,"high"
"29",28,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"As stated in the context, Emma doesn't have much spare cash to spend on buying books. This implies that she likely always borrows or checks out books from the library instead of purchasing them, making it a consistent behavior for her.",NA,"high"
"30",29,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,23,5,"AI",1,"80% of the time",80,"As a frequent book borrower and considering her financial constraint, it is likely that Emma regularly explores the exhibits or takes advantage of other free resources available at the library to supplement her reading experience.",NA,"high"
"31",30,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,24,3,"AI",1,"95% of the time",95,"As a responsible adult who has started taking care of his own household chores, it is likely that Logan always uses detergent to ensure proper cleaning and hygiene.",NA,"high"
"32",31,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,24,5,"AI",1,"80% of the time",80,"As a new adult living independently for the first time, it's likely that Logan has developed habits and learned how to properly wash his clothes. Adding softener is a common practice in doing laundry, so it makes sense that he would use detergent most of the time as well.",NA,"high"
"33",32,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,3,3,"AI",1,"80% of the time",80,"Throwing the can away is a natural part of the process of feeding the dog with canned food. It's likely that Jim always disposes of the cans after feeding the dog, as it's an important aspect of maintaining cleanliness and hygiene in their shared apartment.",NA,"high"
"34",33,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,3,5,"AI",1,"80% of the time",80,"As a responsible pet owner and roommate, it is likely that Jim always disposes of the used cans to maintain cleanliness and hygiene in their shared living space.",NA,"high"
"35",34,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,4,3,"AI",1,"95% of the time",95,"As someone who takes the subway ""all the time"", it is likely that Jane always purchases a ticket to ensure she can ride the train.",NA,"high"
"36",35,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,4,5,"AI",1,"80% of the time",80,"Given that Jane takes the subway all the time and Don mentions an incident where she almost fell off the platform, it's likely that Jane follows standard protocol by buying a ticket to ensure her safety while using public transportation.",NA,"high"
"37",36,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,5,3,"AI",1,"95% of the time",95,"It is a standard procedure when fueling up at most gas stations to close the fuel cap once the tank is full.",NA,"high"
"38",37,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,5,5,"AI",1,"100% of the time",100,"As a responsible driver and car owner, it's likely that Rick always makes sure to close the fuel cap tightly after filling up at the gas station. This is not only important for safety reasons but also helps prevent spills or leaks from occurring.",NA,"high"
"39",38,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,7,3,"AI",1,"95% of the time",95,"As a regular commuter, it is likely that Brian knows the routine and timing of the trains well enough to get off at his intended stop most mornings. The fact that he was chatting with Rachel on the train suggests that he didn't have any issues getting off at his usual spot this morning either.",NA,"high"
"40",39,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,7,5,"AI",1,"80% of the time",80,"Since Brian takes the train most mornings and runs into Rachel while getting on/off, it is likely that he usually gets off at his intended stop. The fact that Oliver also knows this habit suggests a high frequency of Brian's routine.",NA,"high"
"41",40,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,8,3,"AI",1,"80% of the time",80,"As a software engineer working at a large company, it's likely that Laura has to leave her home and commute to work every day. Grabbing house keys is a common habit for people who go out to work in the morning, so I assume she does this most of the time when getting ready for work.",NA,"high"
"42",41,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,8,5,"AI",1,"80% of the time",80,"As a software engineer, Laura likely has to carry some personal belongings or office materials with her daily. It's common and practical for people to grab their house keys when getting ready for work in order to ensure they have everything necessary before leaving home.",NA,"high"
"43",42,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,9,3,"AI",1,"80% of the time",80,"Given that Bruce goes to his local medical practice every few years and Sarah mentions he just left after getting examined by the doctor, it's likely that this is a routine check-up or appointment.",NA,"high"
"44",43,"2024-05-13_12-19_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_High","llama3_instruct","few_shot",0.6,9,5,"AI",1,"20% of the time",20,"Given that Bruce goes every few years and not very frequently, it's likely he only visits his doctor for routine check-ups or specific health concerns rather than regularly.",NA,"high"
"45",0,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,10,1,"AI",1,"90% of the time",90,"Given that Olivia pays a lot of attention to her beautiful hair, it is likely she takes good care of it by using shampoo regularly. Shampooing one's hair is an essential part of personal hygiene and maintaining healthy locks, so someone like Olivia who values their appearance would probably use shampoo most of the time when washing their hair.",NA,"high"
"46",1,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,11,1,"AI",1,"80% of the time",80,"As someone taking skydiving courses and participating in the activity regularly, it is likely that Jared would jump out of a plane most of the times he goes skydiving. The context suggests that this is his free-time hobby, implying frequent participation.",NA,"high"
"47",2,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,12,1,"AI",1,"80% of the time",80,"It is common for people to send letters once they are written, especially when there's no urgency or specific purpose that requires immediate delivery. Given Amy enjoys writing letters around holidays and talks about her recent letter with Steve, it's likely she usually sends them after completing the process.",NA,"high"
"48",3,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,13,1,"AI",1,"80%",80,"It is common and practical for someone like Adam who lives close to their workplace to walk to the bus stop. Since it's a few blocks away from his house, walking would be an efficient way to get there without needing any special transportation or effort.",NA,"high"
"49",4,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,14,1,"AI",1,"80% of the time",80,"As someone who enjoys clothes shopping and goes with her friends, it's likely that Esther will try things on to get a better fit or make sure she likes how something looks. This is a normal part of the process for many people when buying new clothing.",NA,"high"
"50",5,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,15,1,"AI",1,"80% of the time",80,"Boiling pasta in water is a standard step involved in most pasta-making processes. As someone who enjoys making pasta dishes for his roommates, Nick likely follows this common method to prepare his dish.",NA,"high"
"51",6,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,16,1,"AI",1,"90% of the time",90,"As someone who enjoys baking, it's likely that Grace has developed good habits and always preheats her oven before baking. This is especially true since she was in the process of putting a cake in the oven, implying that this is a normal part of her baking routine.",NA,"high"
"52",7,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,17,1,"AI",1,"80% of the time",80,"With modern technology and connectivity requirements in today's society, it is common for people to carry their cell phones everywhere they go. Given Greg frequently travels by air, it would be likely that he usually carries his phone on board with him as well, especially considering its importance for staying connected during travel and conferences.",NA,"high"
"53",8,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Given that Sandy is described as someone who ""usually cuts her own hair"", it's likely that she always uses scissors to cut her hair since there are no other common tools used for cutting hair.",NA,"high"
"54",9,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,19,1,"AI",1,"80%",80,"As an art enthusiast who regularly visits exhibitions, it's likely that Henry takes the time to thoroughly appreciate and examine the artwork on display. Photographs are often displayed in exhibits with detailed captions or descriptions, making it easy for someone like Henry to take a closer look at each piece.",NA,"high"
"55",10,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,2,1,"AI",1,"80% of the time",80,"As a journalist who often goes to restaurants after her interviews, it is likely that Mary will eat at least most times she visits a restaurant.",NA,"high"
"56",11,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,20,1,"AI",1,"90% of the time",90,"It is normal and common practice for people to lock their cars when they leave them unattended, especially in a public place like an office building. Given Helen's diligent nature at work, she likely follows this habit consistently.",NA,"high"
"57",12,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"When ordering from a familiar pizzeria, customers tend to have their go-to orders or specific preferences. Given that Gary regularly orders from this place, it's likely he usually picks his own toppings rather than relying on default options or letting someone else choose for him.",NA,"high"
"58",13,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,22,1,"AI",1,"80% of the time",80,"Since Julia tries to wash the dishes after eating, it is likely that she also takes the extra step to rinse them thoroughly, as this would be a normal and efficient part of her dishwashing routine.",NA,"high"
"59",14,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,23,1,"AI",1,"100% of the time",100,"It is common for people who frequently borrow books from libraries to check them out every time they visit. In this case, since Emma doesn't have spare cash to spend on buying books, it's likely that she always checks out the books when getting some at the library.",NA,"high"
"60",15,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,24,1,"AI",1,"100% of the time",100,"As a responsible person who has started doing their own laundry, it is likely that Logan always uses detergent to get his clothes clean. It's not common for people to do laundry without using detergent.",NA,"high"
"61",16,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,3,1,"AI",1,"80% of the time",80,"It is common for people to properly dispose of waste after using it, such as throwing a trash can away. Given that Jim feeds the dog regularly and has no specific reason not to throw the can away, he likely does so most of the time.",NA,"high"
"62",17,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,4,1,"AI",1,"80% of the time",80,"Since Jane takes the subway all the time to get around the city, it is likely that she always pays for her ride by buying a ticket. This assumption is based on common knowledge about public transportation systems where passengers usually need to pay for their rides.",NA,"high"
"63",18,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,5,1,"AI",1,"90% of the time",90,"It is normal to close the fuel cap immediately after filling up at a gas station, as it ensures the nozzle stays in place and prevents any spills. Given that Rick has been going to this specific gas station for some time now, he likely develops this habit out of familiarity with their procedures and concerns about potential accidents or messes.",NA,"high"
"64",19,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,7,1,"AI",1,"80% of the time",80,"Since Brian takes the train most mornings and it's a long commute, he likely tries to make the most efficient use of his time. Getting off at his usual stop would allow him to get to work on schedule, which suggests that this is what he usually does.",NA,"high"
"65",20,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,8,1,"AI",1,"80% of the time",80,"It is common practice to grab one's house key before leaving the house, especially if they plan on returning home. As a software engineer who likely has a regular daily routine, Laura probably makes it a habit to take her keys with her in the morning.",NA,"high"
"66",21,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,9,1,"AI",1,"10% of the time",10,"It is normal for people not to go see a doctor every year or even multiple times per year. Medical practices often have regular check-ups and routine exams, but it's common for individuals like Bruce to only visit when there are specific health concerns or issues that need attention.",NA,"high"
"67",0,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,1,3,"AI",1,"100% of the time",100,"It is common and expected behavior for customers to pay the cashier at a grocery store, so it's likely that John always does this.",NA,"low"
"68",1,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,1,5,"AI",1,"100% of the time",100,"It is common courtesy and a normal part of shopping to pay for groceries at the checkout counter, so it's likely that John always pays the cashier.",NA,"low"
"69",2,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,11,3,"AI",1,"100% of the time",100,"Skydivers typically jump out of planes as part of their training or recreational activities. Since Jared is taking skydiving courses and Stella witnessed him jumping out of a plane, it's likely that he always jumps out when going skydiving.",NA,"low"
"70",3,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,11,5,"AI",1,"100% of the time",100,"As someone who takes skydiving courses and is learning how to skydive, it's likely that Jared would jump out of a plane as part of his training. It makes sense given the context that he was in the course and Stella mentioned him being the first to jump.",NA,"low"
"71",4,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,12,3,"AI",1,"100% of the time",100,"People generally mail letters they write for special occasions like holidays, so it is likely that Amy always sends her written letters to loved ones.",NA,"low"
"72",5,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,12,5,"AI",1,"80% of the time",80,"Writing letters is a thoughtful and deliberate act, and people generally take the effort to mail them once they're written. The fact that Steve mentions expensive stationery suggests Amy put extra thought into this letter, making it likely she would send it as well.",NA,"low"
"73",6,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,13,3,"AI",1,"80% of the time",80,"Given that the bus stop is a few blocks from his house and walking there would be reasonable, it's likely that Adam always or almost always walks to the bus stop when taking the bus in the morning.",NA,"low"
"74",7,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,13,5,"AI",1,"20% of the time",20,"Since Adam mentioned that he ""barely had room to stand"" on the bus, it is likely that this was an unusual or crowded situation. This suggests that walking to the stop might be more common for him than usual.",NA,"low"
"75",8,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,14,3,"AI",1,"80% of the time",80,"When people go clothes shopping with friends or alone, trying things on is a common and enjoyable part of the experience. It's likely that Esther does this most of the time she goes clothes shopping, as it allows her to check how items fit and look before buying them.",NA,"low"
"76",9,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,14,5,"AI",1,"80% of the time",80,"When people go clothes shopping with friends or alone, they typically try things on to get a sense of how it fits and looks. It's common for them to test out different items before making a purchase, so Esther likely tries something on most of the time when going clothes shopping.",NA,"low"
"77",10,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,15,3,"AI",1,"90% of the time",90,"Boiling is a common and normal way to cook pasta, so given that Nick was preparing it for consumption, it's likely he boiled it in water as usual. The fact that Clara didn't express any surprise or correction also suggests this method is typical for him.",NA,"low"
"78",11,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,15,5,"AI",1,"90% of the time",90,"When cooking pasta, boiling is a necessary step to make it edible. It's rare for people to cook pasta without boiling it first, so I assume Nick does this most of the time when making pasta dishes.",NA,"low"
"79",12,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,16,3,"AI",1,"90% of the time",90,"Preheating the oven is an essential step in most baking processes, so it's likely that Grace always or almost always preheats the oven before baking a cake.",NA,"low"
"80",13,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,16,5,"AI",1,"95% of the time",95,"When baking, it is crucial to pre-heat the oven before putting in the cake. The vast majority of people would take this step as part of their normal routine while baking, so Grace likely does too.",NA,"low"
"81",14,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,17,3,"AI",1,"80% of the time",80,"In today's digital age, people generally carry their phones with them everywhere they go, including on flights. It is common for travelers to bring their cell phone onboard as it serves multiple purposes such as staying connected, taking photos or checking flight information.",NA,"low"
"82",15,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,17,5,"AI",1,"80% of the time",80,"As someone who frequently travels by air and has likely developed habits for managing their travel experiences, it is reasonable to assume that Greg always carries his cell phone on board with him. This assumption is supported by common practices among frequent travelers who often need access to information or want to stay connected during flights.",NA,"low"
"83",16,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,18,3,"AI",1,"100% of the time",100,"Since Sandy has no training and typically cuts her own hair, it is highly likely that she always uses scissors to cut her hair.",NA,"low"
"84",17,"2024-05-13_10-45_llama3_instruct_t-0.6_few_shot_fr_mislead_low_rate_Low","llama3_instruct","few_shot",0.6,18,5,"AI",1,"100% of the time",100,"Since Sandy mentioned she ""cut"" her own hair and said she used to cut it a bit shorter than intended, it's likely that she always uses scissors when doing so.",NA,"low"
