"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"21",20,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,2,3,"AI",1,"100% of the time",100,"Given the context of going to a restaurant and the expectation to eat there, it is highly likely that Mary usually eats when going to a restaurant. This aligns with common behavior when visiting dining establishments.",NA,"high"
"22",21,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,2,5,"AI",1,"100% of the time",100,"It is common practice to eat when going to a restaurant, so it can be assumed that Mary usually eats when going to a restaurant.",NA,"high"
"23",22,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,20,3,"AI",1,"100% of the time",100,"Helen mentioning that she locked her car after parking it indicates that she always locks it as a standard security measure.",NA,"high"
"24",23,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,20,5,"AI",1,"100% of the time",100,"It is a common safety measure for people to lock their cars when leaving them parked, so it is very likely that Helen always locks her car after parking it.",NA,"high"
"25",24,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,21,3,"AI",1,"90% of the time",90,"Gary mentioning that he picked the toppings implies that it is not always the case, but since it is a common practice to choose toppings when ordering pizza, he probably does this most of the time.",NA,"high"
"26",25,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,21,5,"AI",1,"80% of the time",80,"Gary mentioning using a gift certificate suggests he typically pays attention to details like toppings when ordering pizza, although there may still be some occasions when he doesn't need to worry about the cost.",NA,"high"
"27",26,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,22,3,"AI",1,"100% of the time",100,"Julia mentioning that she rinsed the dishes implies that this is her usual practice when doing them to ensure they are clean, so it is highly likely that she rinses the dishes every time she does them.",NA,"high"
"28",27,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,22,5,"AI",1,"100% of the time",100,"Julia mentioning that she polished the dishes implies that she always rinses them after washing to make sure they are clean and shiny.",NA,"high"
"29",28,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,23,3,"AI",1,"100% of the time",100,"Emma states that she ""checked them out"" when mentioning she got books from the library, which indicates that she usually checks out books when borrowing them.",NA,"high"
"30",29,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,23,5,"AI",1,"90% of the time",90,"It is common for people to borrow books when they visit the library, so Emma most likely borrows books almost every time she goes there.",NA,"high"
"31",30,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,24,3,"AI",1,"100% of the time",100,"It is a common practice to use detergent when doing laundry, so it is safe to assume Logan uses detergent every time he does the laundry.",NA,"high"
"32",31,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,24,5,"AI",1,"100% of the time",100,"Logan mentioning he added softener to the wash implies that using detergent is a standard part of the laundry routine, so he most likely uses it every time.",NA,"high"
"33",32,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,3,3,"AI",1,"100% of the time",100,"Jim would most likely always throw the can away after feeding the dog, as it is a normal and hygienic practice to dispose of the food container after use.",NA,"high"
"34",33,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,3,5,"AI",1,"100% of the time",100,"It is necessary to dispose of the empty can after feeding the dog every time, as leaving it around could be messy and unhygienic, so Jim most likely always throws it away.",NA,"high"
"35",34,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"It is a common practice for people to buy tickets when using public transportation like the subway, so it is safe to assume Jane always buys a ticket when taking the subway.",NA,"high"
"36",35,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"It is a universal norm to purchase a ticket before boarding public transportation, so Jane likely buys a ticket every time she takes the subway.",NA,"high"
"37",36,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"100% of the time",100,"It is common practice to close the fuel cap after fueling up to prevent dust, dirt, or debris from getting inside the gas tank.",NA,"high"
"38",37,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"It is a common habit to close the fuel cap after fueling up as part of the process of completing the task properly and ensuring the cap does not get lost.",NA,"high"
"39",38,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"100% of the time",100,"Since getting off at his stop is the normal end point of his commute, it is safe to assume that Brian usually gets off at his stop when taking the train.",NA,"high"
"40",39,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"100% of the time",100,"The fact that Rachel mentioned Brian was running late to work suggests it is not the norm for him to miss his stop. Missing one's stop is a rare occurrence in general, so Brian likely always gets off at his stop.",NA,"high"
"41",40,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"100% of the time",100,"It is a common practice for people to take their house keys when leaving for work, as they need them to lock the door and get back inside later. So, Laura most likely always grabs her house keys before leaving in the morning.",NA,"high"
"42",41,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"100% of the time",100,"It is common practice for individuals to bring their house keys when leaving their house to go to work, so Laura most likely grabs her keys every time she gets ready for work in the morning.",NA,"high"
"43",42,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"100% of the time",100,"Since Sarah mentioned that Bruce got examined by the doctor after visiting the medical practice, it is safe to assume that Bruce usually gets examined during his visits.",NA,"high"
"44",43,"2024-04-17_20-18_gpt-3.5-turbo_t-1_few_shot_fr_crit_non-crit_high","gpt-3.5-turbo","few_shot",1,9,5,"AI",1,"100% of the time",100,"It is typical to get examined by the doctor during a visit to the medical practice, so Bruce likely does this every time he goes.",NA,"high"
"45",1,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,10,1,"AI",1,"100% of the time",100,"Using shampoo is a standard part of washing hair for cleanliness and maintenance, so it is safe to assume Olivia always uses shampoo.",NA,"high"
"46",2,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Skydiving inherently involves jumping out of a plane, so Jared would do it every time he goes skydiving.",NA,"high"
"47",3,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"nan",NA,"80% of the time",80,"Given Amy's enjoyment in writing letters, it is likely that she mails them most of the time to ensure they reach the intended recipients and share her thoughts and sentiments effectively.",NA,"high"
"48",4,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"100% of the time",100,"It is a common practice for individuals to walk to their bus stop when commuting by bus, hence it is highly likely that Adam walks to the bus stop every morning when taking the bus.",NA,"high"
"49",5,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"AI",1,"90% of the time",90,"Trying on clothes is a common practice to ensure the fit and style are suitable before making a purchase, especially when shopping with friends.",NA,"high"
"50",6,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"nan",NA,"100% of the time",100,"Boiling pasta in water is a crucial step in the process of making pasta dishes, so it can be assumed that Nick would always boil the pasta when making it.",NA,"high"
"51",7,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"100% of the time",100,"Pre-heating the oven is a common step before baking, necessary for achieving the desired temperature for the cake to cook properly.",NA,"high"
"52",8,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"90% of the time",90,"Most people carry their cell phones with them at all times, including on flights, for communication and entertainment purposes. Hence, Greg likely carries his cell phone on board with him most of the time when flying on a plane.",NA,"high"
"53",9,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"It is common knowledge that scissors are necessary for cutting hair, so Sandy would most likely use scissors every time she cuts her own hair.",NA,"high"
"54",10,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"It is a common expectation that visitors to art exhibitions will spend time looking at the photographs on display, as this is the main reason for attending such events.",NA,"high"
"55",11,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is expected that when someone goes to a restaurant, they usually eat there unless they explicitly mention they are going just for a drink or other purpose.",NA,"high"
"56",12,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"It is a common safety practice to lock your car when leaving it unattended, especially in a public place. Helen most likely does this consistently to protect her belongings.",NA,"high"
"57",13,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"90% of the time",90,"It is common for people to pick their pizza toppings when ordering, as it allows for customization and personal preference. Gary probably selects his toppings most of the time.",NA,"high"
"58",14,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Rinsing dishes is a common practice after washing them to remove soap residue, ensuring they are clean and ready for use. Julia's intention to wash the dishes to avoid annoying her roommates indicates she would likely rinse them as part of the process.",NA,"high"
"59",15,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"90% of the time",90,"Given Emma's financial situation and the fact that she borrows books from the library frequently, it is likely that she usually checks out the books when getting them from the library.",NA,"high"
"60",16,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Detergent is an essential component in cleaning clothes during laundry, so Logan is likely to use it every time he does laundry.",NA,"high"
"61",17,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,3,1,"AI",1,"100% of the time",100,"It is a common practice to dispose of empty cans after using their contents, so Jim most likely throws the can away every time he feeds the dog.",NA,"high"
"62",18,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"It is a legal requirement to purchase a ticket to ride the subway, so Jane likely buys a ticket every time she takes the subway to avoid any penalties.",NA,"high"
"63",19,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap is a very basic step after fueling up a vehicle to prevent fuel leakage and maintain safety, so it is highly likely that Rick does this every time.",NA,"high"
"64",21,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian would need to get off at his stop in order to complete his commute, so he most likely gets off at his stop every time he takes the train.",NA,"high"
"65",22,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is a common practice for individuals to always grab their house keys when leaving the house, especially when going to work, to ensure they can enter back in when returning.",NA,"high"
"66",23,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"It is common practice to receive examination or consultation during a visit to a medical practice, so Bruce most likely gets examined by the doctor every time he goes.",NA,"high"
"67",0,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,1,3,"AI",1,"100% of the time",100,"It is common practice to pay the cashier when shopping for groceries. The fact that Susan felt the need to mention this detail to Peter indicates that it is the norm for John to pay the cashier every time he goes shopping.",NA,"low"
"68",1,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,1,5,"AI",1,"100% of the time",100,"It is a common practice to pay for items at the grocery store before leaving. The fact that Susan did not mention this detail to Peter indicates that it is the norm for John to pay the cashier when shopping.",NA,"low"
"69",2,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,11,3,"AI",1,"100% of the time",100,"It is a fundamental part of the skydiving activity to jump out of the plane, so it is certain that Jared would do it each time he goes skydiving.",NA,"low"
"70",3,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,11,5,"AI",1,"80% of the time",80,"Since Stella specifically mentioned that Jared was the first to jump, it suggests that it was out of the ordinary. Based on common skydiving practices, I would assume that Jared usually jumps out of a plane when skydiving.",NA,"low"
"71",4,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,12,3,"AI",1,"90% of the time",90,"Amy enjoys personal gestures like writing letters, so she likely follows through by mailing them to her loved ones. The mention of it being mailed by Steve to Michelle reinforces the idea that it is a common practice for Amy.",NA,"low"
"72",5,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,12,5,"AI",1,"80% of the time",80,"Since Amy likes writing letters to close people, especially during holidays, it is likely that she also mails them most of the time to make sure they receive her thoughtful messages. The use of expensive stationery might indicate that she values the communication through physical letters, making it more probable for her to mail them.",NA,"low"
"73",6,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,13,3,"AI",1,"10% of the time",10,"It is common for people to walk to the bus stop when taking the bus, so it is likely that Adam walks most of the time. The fact that he specifically mentioned walking on this occasion implies it may not be his usual routine.",NA,"low"
"74",7,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,13,5,"AI",1,"20% of the time",20,"Since Adam specifically mentioned he took the bus and emphasized the crowdedness, it is likely that he usually takes the bus. However, the fact that he mentioned the lack of space may imply that occasionally he opts to walk to the bus stop instead.",NA,"low"
"75",8,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,14,3,"AI",1,"70% of the time",70,"Esther's statement to George indicates that trying something on might not be a common occurrence for her, as it stood out enough for her to mention it. Typically, people do try on clothes when shopping, but the fact that Esther highlighted this detail suggests it's not an everyday practice for her.",NA,"low"
"76",9,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,14,5,"AI",1,"80% of the time",80,"It is common for people to try on clothes while shopping, especially when there's a big sale that might make them more inclined to try different things. Esther's excitement about the sale suggests that she typically engages in the shopping experience fully, including trying on clothes.",NA,"low"
"77",10,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,15,3,"AI",1,"100% of the time",100,"Boiling pasta in water is the standard and usual way to prepare it. Unless Nick explicitly stated otherwise, it can be assumed that he typically boils pasta in water when making it.",NA,"low"
"78",11,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,15,5,"AI",1,"100% of the time",100,"Given that boiling pasta in water is the standard way to cook pasta, and the fact that Clara did not seem surprised by this information, it is safe to assume that Nick always boils pasta in water when making it.",NA,"low"
"79",12,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,16,3,"AI",1,"90% of the time",90,"Preheating the oven is a common step in baking a cake to ensure proper temperature for even cooking. Grace mentioning it to Kyle implies that it is a regular practice for her.",NA,"low"
"80",13,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,16,5,"AI",1,"90% of the time",90,"It is a common practice to pre-heat the oven when baking, especially for items like cakes which require a precise temperature for proper baking. Grace mentioning that she baked a cake suggests that it's a regular activity for her, hence it is highly likely she usually pre-heats the oven.",NA,"low"
"81",14,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,17,3,"AI",1,"90% of the time",90,"Carrying a cell phone on board is a common practice for most people when flying, especially for safety and communication purposes. Greg mentioning it to Helen suggests it's a usual habit for him.",NA,"low"
"82",15,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,17,5,"AI",1,"90% of the time",90,"In general, most people tend to have their cell phone with them while flying, for communication, entertainment, or emergencies. Since cell phones are commonly used during flights, it is likely that Greg usually carries his phone with him.",NA,"low"
"83",16,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,18,3,"AI",1,"100% of the time",100,"Given that Sandy mentioned using scissors to cut her hair, it's safe to assume that she always uses scissors for this task. It is the most common tool for cutting hair, especially for individuals without professional training.",NA,"low"
"84",17,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,18,5,"AI",1,"100% of the time",100,"Sandy mentioned cutting her hair with scissors, implying it is her usual method. Even though she may not have professional training, using scissors to cut hair is a common method among individuals who cut their own hair.",NA,"low"
"85",18,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,19,3,"AI",1,"90% of the time",90,"Since Henry specifically mentioned looking at the photographs to Max, I would assume that it's a common practice for him. Typically, people go to art exhibitions to view the artwork on display, so it's likely that Henry would look at the photographs most of the time.",NA,"low"
"86",19,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,19,5,"AI",1,"80% of the time",80,"Henry's decision to buy a photograph indicates that he usually looks at photographs when attending a photo exhibit. It is common for people to browse and consider purchasing art at exhibitions.",NA,"low"
"87",20,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,2,3,"AI",1,"80% of the time",80,"Given that Mary is described as someone who often goes to restaurants after her interviews, it is likely that she usually eats when going to a restaurant. David mentioning that Mary ate at the Chinese place suggests that it was a common occurrence.",NA,"low"
"88",21,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,2,5,"AI",1,"85% of the time",85,"It is common for people to eat at restaurants after interviews, especially if Mary often goes to restaurants after her interviews. The fact that David mentioned Mary seeing the kitchen might indicate that it was somewhat uncommon for her to do so, but still within the realm of possibility.",NA,"low"
"89",22,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,20,3,"AI",1,"95% of the time",95,"It is a common safety practice for people to lock their cars after parking them, especially in public places. Helen's statement to Peter seems to imply that locking her car is a regular habit.",NA,"low"
"90",23,"2024-04-17_19-25_gpt-3.5-turbo_t-1_few_shot_fr_alternate_low","gpt-3.5-turbo","few_shot",1,20,5,"AI",1,"100% of the time",100,"It is a common safety measure for people to lock their cars after parking to prevent theft or break-ins. Helen mentioning her tail light being out doesn't suggest any connection to her locking the car.",NA,"low"
