"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"11",10,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,15,3,"AI",1,"100% of the time",100,"The fact that Nick explicitly states ""I boiled it in water"" suggests that this is his typical method for cooking pasta. If he didn't always boil it in water, there would be no reason to mention how he cooked it specifically.",NA,"high"
"12",11,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,15,5,"AI",1,"100% of the time",100,"Since Nick specifically mentioned adding ""vegetables"" to his pasta dish, which implies that he was cooking the pasta first and then mixing it with other ingredients. If he didn't boil the pasta in water beforehand, there would be no need for him to add vegetables later on.",NA,"high"
"13",12,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,16,3,"AI",1,"100% of the time",100,"The fact that Grace specifically mentions preheating the oven suggests it's an intentional and usual part of her baking process, rather than something she only does occasionally.",NA,"high"
"14",13,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,16,5,"AI",1,"100% of the time",100,"The fact that Grace mentioned she had put the cake in the oven implies that it's her normal practice to pre-heat the oven before baking. If she didn't usually do so, there would be no reason for Kyle to assume that she did when he entered the kitchen.",NA,"high"
"15",14,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,17,3,"AI",1,"0% of the time",0,"The fact that Greg specifically mentions carrying his cell phone on board suggests it was an unusual occurrence. If he always carried his cell phone on board, there would be no need to mention it as a notable exception.",NA,"high"
"16",15,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,17,5,"AI",1,"100% of the time",100,"The fact that Helen doesn't seem surprised or comment about Greg's upgrade to business class suggests that this is not an unusual occurrence for him. If he didn't normally carry his cell phone on board, it would be more noteworthy and potentially a topic of conversation between them.",NA,"high"
"17",16,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,18,3,"AI",1,"0% of the time (or almost never)",0,"The fact that Sandy specifically mentions using scissors suggests that it's an unusual or uncharacteristic occurrence for her to use them. If she usually used scissors, there would be no need to mention this detail to Patrick.",NA,"high"
"18",17,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,18,5,"AI",1,"100% of the time",100,"The fact that Sandy mentioned ""I just cut my hair"" and then specified she cut it a bit shorter than intended implies that this is not an unusual occurrence for her. If she didn't usually use scissors, there would be no need to mention cutting her own hair in casual conversation.",NA,"high"
"19",18,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,19,3,"AI",1,"100% of the time",100,"The fact that Henry explicitly states ""I looked at the photographs!"" implies that it is an inherent part of his experience visiting a photography exhibition. It's unlikely he would mention looking at them if it was not something he usually does.",NA,"high"
"20",19,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,19,5,"AI",1,"100% of the time",100,"The fact that Henry mentions specifically ""just went"" and then talks about buying a photograph suggests it's an unusual occurrence for him not to look at or engage with the photographs on display. If he usually just browses without looking, there would be no need to mention his decision to buy one in this context.",NA,"high"
"21",20,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,2,3,"AI",1,"100% of the time",100,"The fact that David mentions seeing Mary eating at the Chinese place makes it clear that she does not always just go there for an interview. If she only went for an interview, this would be unusual and worth mentioning.",NA,"high"
"22",21,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,2,5,"AI",1,"100% of the time",100,"The fact that David specifically mentions Mary getting to ""see their kitchen"" implies that she did something unusual by being allowed or invited into the kitchen. If it was normal for her, there would be no need to mention this as an interesting detail.",NA,"high"
"23",22,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,20,3,"AI",1,"100% of the time",100,"The fact that Helen specifically mentions locking her car in this conversation implies that she doesn't always lock it. If she did so regularly, there would be no need to mention it as unusual behavior.",NA,"high"
"24",23,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,20,5,"AI",1,"100% of the time",100,"The fact that Helen specifically mentioned that one of her tail lights had gone out suggests that she checked her car before leaving it parked. If she didn't lock it as a habit, there would be no reason to mention this specific detail about the broken taillight.",NA,"high"
"25",24,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,21,3,"AI",1,"100% of the time",100,"The fact that Gary specifically mentions picking the toppings makes it clear that this is not a usual practice for him. If he always just orders from the menu or lets them choose, there would be no need to mention his involvement in choosing the toppings.",NA,"high"
"26",25,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,21,5,"AI",1,"0% of the time (or rarely)",0,"Since Gary explicitly mentions that he's using a gift certificate, it implies that someone else is paying for his order. In this case, it would not be necessary or common for him to pick out toppings himself, as someone else has already taken care of the cost.",NA,"high"
"27",26,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,22,3,"AI",1,"100% of the time",100,"The fact that Julia specifically mentions rinsing the dishes suggests it's an important part of her process and not just something she does occasionally. If it was a normal thing for her to do, there would be no need to point out this detail.",NA,"high"
"28",27,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,22,5,"AI",1,"0% of the time",0,"The fact that Julia specifically mentions polishing the dishes makes it clear that she doesn't just rinse them. Polishing implies a level of extra effort and attention to detail that is not typical when simply rinsing dishes, so it's unlikely this is her usual practice.",NA,"high"
"29",28,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,23,3,"AI",1,"100% of the time",100,"The fact that Emma explicitly stated ""I just got some books and I checked them out"" suggests that this is her usual practice. If she didn't always check out the books, it would be an unusual occurrence worth mentioning in conversation with Tim.",NA,"high"
"30",29,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,23,5,"AI",1,"100% of the time",100,"The fact that Emma specifically mentions checking out an ""exhibit"" suggests it's not a normal part of her usual book-borrowing routine. If she always does this, there would be no need to mention it as something unusual or noteworthy.",NA,"high"
"31",30,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,24,3,"AI",1,"100% of the time",100,"The fact that Logan specifically mentions using detergent suggests that it is a usual practice for him and not an exception. If he didn't always use detergent, there would be no need to mention it.",NA,"high"
"32",31,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,24,5,"AI",1,"100% of the time",100,"The fact that Logan specifically mentions adding ""softener"" implies that he normally adds detergent to his wash. If it was an unusual occurrence for him not to use detergent, Sophia would likely have asked follow-up questions or reacted with surprise.",NA,"high"
"33",32,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,3,3,"AI",1,"100% of the time",100,"The fact that Lucy specifically mentioned Jim throwing the can away makes it clear that this is his usual habit and not an unusual occurrence. If he didn't always throw the can away, she wouldn't have felt the need to mention it.",NA,"high"
"34",33,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,3,5,"AI",1,"100% of the time",100,"The fact that Lucy specifically mentioned Jim adding medication to the food suggests that this is an unusual situation and does not always occur. If it was a regular occurrence for Jim to add medication, there would be no need to mention it in conversation.",NA,"high"
"35",34,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,4,3,"AI",1,"100% of the time",100,"The fact that Don specifically mentioned that Jane bought a subway ticket makes it clear that this is not an unusual occurrence and does happen most of the time. If buying tickets was rare for her, Don would likely have said something else instead of mentioning it as a notable detail.",NA,"high"
"36",35,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,4,5,"AI",1,"0% of the time (or rarely)",0,"The fact that Don mentions Jane “almost falling off the platform” implies that she didn't buy a ticket and was standing on the edge of the platform. If buying tickets were normal behavior for her, this incident would not be worth mentioning to Beth.",NA,"high"
"37",36,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,5,3,"AI",1,"100% of the time",100,"The fact that Annie specifically mentioned Rick closing the fuel cap makes it clear that this is not an unusual occurrence for him. If he didn't always close the fuel cap, it would be worth mentioning or surprising to Sean.",NA,"high"
"38",37,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,5,5,"AI",1,"100% of the time",100,"The fact that Annie specifically mentioned the ""discounted gas"" means it was an unusual occurrence for Rick to get discounted gas. If he always got regular prices or never closed the cap, this wouldn't be worth mentioning.",NA,"high"
"39",38,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,7,3,"AI",1,"100% of the time",100,"The fact that Rachel specifically mentioned Brian getting off at his stop suggests it's a usual occurrence for him. If he didn't always get off at his stop, it wouldn't be worth mentioning.",NA,"high"
"40",39,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,7,5,"AI",1,"100% of the time",100,"Rachel mentioning that Brian got on the train and didn't get off until later suggests it's not a typical occurrence for him to miss his usual stop. If he usually gets off at his regular spot, there would be no reason to mention it as unusual.",NA,"high"
"41",40,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,8,3,"AI",1,"0% of the time",0,"Since Dustin specifically mentioned that Laura ""grabbed"" her house keys, it implies that she didn't actually take them with her to work. If she usually takes the keys, there would be no need for him to mention this unusual behavior.",NA,"high"
"42",41,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,8,5,"AI",1,"0% of the time",0,"The fact that Courtney is mentioning specific details about what Laura was doing (putting on several layers of clothing) suggests that this is an unusual or noteworthy occurrence. It's unlikely that putting on multiple layers would be a common experience for someone getting ready for work, so it implies that Laura didn't normally grab her house keys in the morning.",NA,"high"
"43",42,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,9,3,"AI",1,"100% of the time",100,"Sarah specifically mentioning that Bruce was ""just leaving"" and got examined by the doctor implies that it's a common occurrence for him. If he didn't usually get examined, she wouldn't have found it noteworthy to mention in this context.",NA,"high"
"44",43,"2024-05-06_20-49_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_high","llama3_instruct","few_shot",0.6,9,5,"AI",1,"100% of the time",100,"The fact that Sarah mentions that Bruce ""was just leaving"" implies that this is not a rare occurrence for him. If he didn't regularly visit the doctor, it would be unusual to mention his recent departure from the practice in such a casual manner.",NA,"high"
"45",0,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,10,1,"AI",1,"90% of the time",90,"Given that Olivia pays a lot of attention to her beautiful hair, it is likely she takes good care of it by using shampoo regularly. Shampooing one's hair is an essential part of personal hygiene and maintaining healthy locks, so someone like Olivia who values their appearance would probably use shampoo most of the time when washing their hair.",NA,"high"
"46",1,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,11,1,"AI",1,"80% of the time",80,"As someone taking skydiving courses and participating in the activity regularly, it is likely that Jared would jump out of a plane most of the times he goes skydiving. The context suggests that this is his free-time hobby, implying frequent participation.",NA,"high"
"47",2,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,12,1,"AI",1,"80% of the time",80,"It is common for people to send letters once they are written, especially when there's no urgency or specific purpose that requires immediate delivery. Given Amy enjoys writing letters around holidays and talks about her recent letter with Steve, it's likely she usually sends them after completing the process.",NA,"high"
"48",3,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,13,1,"AI",1,"80%",80,"It is common and practical for someone like Adam who lives close to their workplace to walk to the bus stop. Since it's a few blocks away from his house, walking would be an efficient way to get there without needing any special transportation or effort.",NA,"high"
"49",4,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,14,1,"AI",1,"80% of the time",80,"As someone who enjoys clothes shopping and goes with her friends, it's likely that Esther will try things on to get a better fit or make sure she likes how something looks. This is a normal part of the process for many people when buying new clothing.",NA,"high"
"50",5,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,15,1,"AI",1,"80% of the time",80,"Boiling pasta in water is a standard step involved in most pasta-making processes. As someone who enjoys making pasta dishes for his roommates, Nick likely follows this common method to prepare his dish.",NA,"high"
"51",6,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,16,1,"AI",1,"90% of the time",90,"As someone who enjoys baking, it's likely that Grace has developed good habits and always preheats her oven before baking. This is especially true since she was in the process of putting a cake in the oven, implying that this is a normal part of her baking routine.",NA,"high"
"52",7,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,17,1,"AI",1,"80% of the time",80,"With modern technology and connectivity requirements in today's society, it is common for people to carry their cell phones everywhere they go. Given Greg frequently travels by air, it would be likely that he usually carries his phone on board with him as well, especially considering its importance for staying connected during travel and conferences.",NA,"high"
"53",8,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,18,1,"AI",1,"100% of the time",100,"Given that Sandy is described as someone who ""usually cuts her own hair"", it's likely that she always uses scissors to cut her hair since there are no other common tools used for cutting hair.",NA,"high"
"54",9,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,19,1,"AI",1,"80%",80,"As an art enthusiast who regularly visits exhibitions, it's likely that Henry takes the time to thoroughly appreciate and examine the artwork on display. Photographs are often displayed in exhibits with detailed captions or descriptions, making it easy for someone like Henry to take a closer look at each piece.",NA,"high"
"55",10,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,2,1,"AI",1,"80% of the time",80,"As a journalist who often goes to restaurants after her interviews, it is likely that Mary will eat at least most times she visits a restaurant.",NA,"high"
"56",11,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,20,1,"AI",1,"90% of the time",90,"It is normal and common practice for people to lock their cars when they leave them unattended, especially in a public place like an office building. Given Helen's diligent nature at work, she likely follows this habit consistently.",NA,"high"
"57",12,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,21,1,"AI",1,"80% of the time",80,"When ordering from a familiar pizzeria, customers tend to have their go-to orders or specific preferences. Given that Gary regularly orders from this place, it's likely he usually picks his own toppings rather than relying on default options or letting someone else choose for him.",NA,"high"
"58",13,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,22,1,"AI",1,"80% of the time",80,"Since Julia tries to wash the dishes after eating, it is likely that she also takes the extra step to rinse them thoroughly, as this would be a normal and efficient part of her dishwashing routine.",NA,"high"
"59",14,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,23,1,"AI",1,"100% of the time",100,"It is common for people who frequently borrow books from libraries to check them out every time they visit. In this case, since Emma doesn't have spare cash to spend on buying books, it's likely that she always checks out the books when getting some at the library.",NA,"high"
"60",15,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,24,1,"AI",1,"100% of the time",100,"As a responsible person who has started doing their own laundry, it is likely that Logan always uses detergent to get his clothes clean. It's not common for people to do laundry without using detergent.",NA,"high"
"61",16,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,3,1,"AI",1,"80% of the time",80,"It is common for people to properly dispose of waste after using it, such as throwing a trash can away. Given that Jim feeds the dog regularly and has no specific reason not to throw the can away, he likely does so most of the time.",NA,"high"
"62",17,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,4,1,"AI",1,"80% of the time",80,"Since Jane takes the subway all the time to get around the city, it is likely that she always pays for her ride by buying a ticket. This assumption is based on common knowledge about public transportation systems where passengers usually need to pay for their rides.",NA,"high"
"63",18,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,5,1,"AI",1,"90% of the time",90,"It is normal to close the fuel cap immediately after filling up at a gas station, as it ensures the nozzle stays in place and prevents any spills. Given that Rick has been going to this specific gas station for some time now, he likely develops this habit out of familiarity with their procedures and concerns about potential accidents or messes.",NA,"high"
"64",19,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,7,1,"AI",1,"80% of the time",80,"Since Brian takes the train most mornings and it's a long commute, he likely tries to make the most efficient use of his time. Getting off at his usual stop would allow him to get to work on schedule, which suggests that this is what he usually does.",NA,"high"
"65",20,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,8,1,"AI",1,"80% of the time",80,"It is common practice to grab one's house key before leaving the house, especially if they plan on returning home. As a software engineer who likely has a regular daily routine, Laura probably makes it a habit to take her keys with her in the morning.",NA,"high"
"66",21,"2024-05-01_20-40_llama3_instruct_t-0.6_base_few_shot_fr_base_high","llama3_instruct","base_few_shot",0.6,9,1,"AI",1,"10% of the time",10,"It is normal for people not to go see a doctor every year or even multiple times per year. Medical practices often have regular check-ups and routine exams, but it's common for individuals like Bruce to only visit when there are specific health concerns or issues that need attention.",NA,"high"
"67",0,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,1,3,"AI",1,"0% of the time",0,"Since Susan specifically mentioned that John paid the cashier, it's likely that this is an unusual behavior for him. If he always or almost always uses self-checkout or has a loyalty program that allows him to skip paying at the register, then her comment about him paying the cashier would be noteworthy enough for her to mention it to Peter.",NA,"low"
"68",1,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,1,5,"AI",1,"100% of the time",100,"Since Susan specifically told Peter that John got some apples, it implies that this is not an unusual or out-of-the-ordinary behavior for John. He likely always buys something and pays at the cash register when shopping.",NA,"low"
"69",2,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,11,3,"AI",1,"100% of the time",100,"Since Stella specifically told Don that Jared ""jumped out of the plane"", it implies that this is what they typically do during their skydiving courses. If jumping out of a plane was unusual behavior for Jared, Stella would not have mentioned it as if it's normal practice.",NA,"low"
"70",3,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,11,5,"AI",1,"100% of the time",100,"Since Stella specifically mentioned that Jared was ""the first to jump"", it implies that he's not just occasionally jumping but is actually partaking in every instance. This highlights his enthusiasm and eagerness to participate, suggesting a high frequency of jumping out of planes during skydiving sessions.",NA,"low"
"71",4,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,12,3,"AI",1,"100% of the time",100,"Since Steve told Michelle that Amy ""mailed"" the letter to her, implies that this is what Amy normally does. If she didn't always mail them, Steve would likely say something like ""Amy wrote you a letter and will send it soon"".",NA,"low"
"72",5,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,12,5,"AI",1,"0% of the time (or rarely)",0,"Since Steve told Michelle that Amy wrote her a letter using expensive stationery, but didn't mention anything about mailing it, suggests to me that this is an unusual behavior for Amy. She might write letters regularly, but not necessarily mail them frequently.",NA,"low"
"73",6,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,13,3,"AI",1,"0% of the time",0,"Since Adam specifically mentioned that he ""walked"" to the bus stop this morning, it suggests that walking is an unusual behavior for him. He usually takes the bus from his house, so there's no reason for him to walk unless something out of the ordinary happened.",NA,"low"
"74",7,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,13,5,"AI",1,"0% of the time",0,"Since Adam mentioned that he ""barely had room to stand"" on the bus this morning, it implies that he was standing closely with other passengers. This suggests that he usually doesn't walk close enough to the stop to get a seat or have extra space to breathe comfortably, hence walks almost always instead of walking.",NA,"low"
"75",8,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,14,3,"AI",1,"100% of the time",100,"Since Esther mentioned that she ""tried something on"", it implies that this is a common behavior for her. She's likely to try things on regularly while clothes shopping with friends, as it's an enjoyable activity for her.",NA,"low"
"76",9,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,14,5,"AI",1,"100% of the time",100,"Since Esther mentioned coming across a big sale and it's her thing to enjoy clothes shopping with friends, I assume she always tries things on. The fact that she highlights this specific aspect (the big sale) suggests that trying stuff out is an integral part of her experience.",NA,"low"
"77",10,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,15,3,"AI",1,"100% of the time",100,"Since Nick specifically mentioned boiling the pasta in water, which is a common and normal way to cook pasta, this suggests that he always or almost always cooks his pasta in water. There's no reason for him to mention it unless it was unusual not to do so, but since he did say it without hesitation, I assume it's part of his usual routine.",NA,"low"
"78",11,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,15,5,"AI",1,"100% of the time",100,"Since Nick mentioned ""making"" pasta and adding ""vegetables"", he likely boiled the pasta as part of his preparation process. The fact that Clara didn't react to this detail suggests that boiling pasta is a normal step for him, making it unlikely that he would not do so in this case either.",NA,"low"
"79",12,"2024-05-06_19-20_llama3_instruct_t-0.6_few_shot_fr_strong_cert_mislead_low","llama3_instruct","few_shot",0.6,16,3,"AI",1,"100% of the time",100,"Since Grace specifically mentioned ""preheating the oven"" while chatting with Kyle, it suggests that this is something she always does before baking. If it were an occasional habit or not common practice for her, she might have just said ""I put the cake in the oven"" instead of emphasizing the pre-heating process.",NA,"low"
