"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"35",34,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,4,3,"AI",1,"100% of the time",100,"Don mentioning that Jane bought a subway ticket implies it is not a common occurrence for her to always buy a ticket when taking the subway.",NA,"high"
"36",35,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,4,5,"AI",1,"100% of the time",100,"Don's mention that Jane almost fell off the platform implies it was an unusual event, so we can assume Jane always buys a ticket as she takes the subway.",NA,"high"
"37",36,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,5,3,"AI",1,"100% of the time",100,"Annie mentioning Rick closing the fuel cap suggests that it is not a regular occurrence, making it likely that Rick does not always remember to close the fuel cap after fueling up.",NA,"high"
"38",37,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,5,5,"AI",1,"100% of the time",100,"It is a common practice to close the fuel cap after fueling up to avoid any potential hazards or issues while driving. It is unlikely that Rick would forget to do so.",NA,"high"
"39",38,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,7,3,"AI",1,"100% of the time",100,"Rachel specifically mentioning Brian getting off at his stop indicates that it might not be a common occurrence for him to always get off at his stop when taking the train.",NA,"high"
"40",39,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,7,5,"AI",1,"100% of the time",100,"Brian getting off at his stop is a routine occurrence when taking the train, so it is safe to assume that he does so every time unless otherwise specified.",NA,"high"
"41",40,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,8,3,"AI",1,"100% of the time",100,"Similar to the previous examples, Dustin mentioning that Laura grabbed her house keys implies that it may not always be the case or worth mentioning. This suggests that Laura does not always grab her house keys, but it is common practice to do so before leaving for work.",NA,"high"
"42",41,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,8,5,"AI",1,"100% of the time",100,"Given that having to grab her house keys is a standard part of leaving the house for work, it can be assumed that Laura would do this every morning as a routine practice. The fact that this detail was not mentioned in the context further strengthens the notion that it is a regular occurrence.",NA,"high"
"43",42,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,9,3,"AI",1,"Less than 100% of the time",100,"Sarah specifically mentioning Bruce getting examined by the doctor implies that it is not something that always happens when he goes to the medical practice, as it would not be worth mentioning if it were a routine occurrence.",NA,"high"
"44",43,"2024-04-17_11-43_gpt-3.5-turbo_t-1_few_shot_fr_misleading_high","gpt-3.5-turbo","few_shot",1,9,5,"AI",1,"Less than 50% of the time",50,"Sarah mentioning the heart rate monitor implies that it is not a common occurrence for Bruce to have one on after leaving the medical practice, indicating that he does not usually get examined by the doctor during his visits.",NA,"high"
"45",1,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,10,1,"AI",1,"100% of the time",100,"Using shampoo is a standard part of washing hair for cleanliness and maintenance, so it is safe to assume Olivia always uses shampoo.",NA,"high"
"46",2,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Skydiving inherently involves jumping out of a plane, so Jared would do it every time he goes skydiving.",NA,"high"
"47",3,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,12,1,"nan",NA,"80% of the time",80,"Given Amy's enjoyment in writing letters, it is likely that she mails them most of the time to ensure they reach the intended recipients and share her thoughts and sentiments effectively.",NA,"high"
"48",4,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,13,1,"AI",1,"100% of the time",100,"It is a common practice for individuals to walk to their bus stop when commuting by bus, hence it is highly likely that Adam walks to the bus stop every morning when taking the bus.",NA,"high"
"49",5,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,14,1,"AI",1,"90% of the time",90,"Trying on clothes is a common practice to ensure the fit and style are suitable before making a purchase, especially when shopping with friends.",NA,"high"
"50",6,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,15,1,"nan",NA,"100% of the time",100,"Boiling pasta in water is a crucial step in the process of making pasta dishes, so it can be assumed that Nick would always boil the pasta when making it.",NA,"high"
"51",7,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,16,1,"AI",1,"100% of the time",100,"Pre-heating the oven is a common step before baking, necessary for achieving the desired temperature for the cake to cook properly.",NA,"high"
"52",8,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,17,1,"AI",1,"90% of the time",90,"Most people carry their cell phones with them at all times, including on flights, for communication and entertainment purposes. Hence, Greg likely carries his cell phone on board with him most of the time when flying on a plane.",NA,"high"
"53",9,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"It is common knowledge that scissors are necessary for cutting hair, so Sandy would most likely use scissors every time she cuts her own hair.",NA,"high"
"54",10,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"It is a common expectation that visitors to art exhibitions will spend time looking at the photographs on display, as this is the main reason for attending such events.",NA,"high"
"55",11,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,2,1,"AI",1,"100% of the time",100,"It is expected that when someone goes to a restaurant, they usually eat there unless they explicitly mention they are going just for a drink or other purpose.",NA,"high"
"56",12,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,20,1,"AI",1,"100% of the time",100,"It is a common safety practice to lock your car when leaving it unattended, especially in a public place. Helen most likely does this consistently to protect her belongings.",NA,"high"
"57",13,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,21,1,"AI",1,"90% of the time",90,"It is common for people to pick their pizza toppings when ordering, as it allows for customization and personal preference. Gary probably selects his toppings most of the time.",NA,"high"
"58",14,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,22,1,"AI",1,"100% of the time",100,"Rinsing dishes is a common practice after washing them to remove soap residue, ensuring they are clean and ready for use. Julia's intention to wash the dishes to avoid annoying her roommates indicates she would likely rinse them as part of the process.",NA,"high"
"59",15,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,23,1,"AI",1,"90% of the time",90,"Given Emma's financial situation and the fact that she borrows books from the library frequently, it is likely that she usually checks out the books when getting them from the library.",NA,"high"
"60",16,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,24,1,"AI",1,"100% of the time",100,"Detergent is an essential component in cleaning clothes during laundry, so Logan is likely to use it every time he does laundry.",NA,"high"
"61",17,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,3,1,"AI",1,"100% of the time",100,"It is a common practice to dispose of empty cans after using their contents, so Jim most likely throws the can away every time he feeds the dog.",NA,"high"
"62",18,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"It is a legal requirement to purchase a ticket to ride the subway, so Jane likely buys a ticket every time she takes the subway to avoid any penalties.",NA,"high"
"63",19,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap is a very basic step after fueling up a vehicle to prevent fuel leakage and maintain safety, so it is highly likely that Rick does this every time.",NA,"high"
"64",21,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian would need to get off at his stop in order to complete his commute, so he most likely gets off at his stop every time he takes the train.",NA,"high"
"65",22,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"It is a common practice for individuals to always grab their house keys when leaving the house, especially when going to work, to ensure they can enter back in when returning.",NA,"high"
"66",23,"2024-03-14_12-51_gpt-3.5-turbo_t-1_base_few_shot_fr_high_exemplars","gpt-3.5-turbo","base_few_shot",1,9,1,"AI",1,"100% of the time",100,"It is common practice to receive examination or consultation during a visit to a medical practice, so Bruce most likely gets examined by the doctor every time he goes.",NA,"high"
"67",0,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,1,3,"AI",1,"100% of the time",100,"Generally, people do pay the cashier when shopping for groceries. The fact that Susan mentioned this detail to Peter implies that John always pays the cashier, as it would not be noteworthy otherwise.",NA,"low"
"68",1,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,1,5,"AI",1,"100% of the time",100,"It is common practice to pay for groceries at the store. The fact that Susan did not mention John paying for the apples indicates that this is the expected behavior.",NA,"low"
"69",2,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,11,3,"AI",1,"100% of the time",100,"Given that the whole point of skydiving is to jump out of a plane, it can be assumed that Jared always jumps out of the plane when he goes skydiving. The fact that Stella specifically mentioned it to Don suggests that this is a common occurrence for Jared during his skydiving sessions.",NA,"low"
"70",3,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,11,5,"AI",1,"100% of the time",100,"Skydiving usually involves jumping out of a plane, so it is expected that Jared would jump every time he goes skydiving. Stella's mention of Jared being the first to jump may have been to highlight his enthusiasm for the activity, rather than it being an uncommon occurrence.",NA,"low"
"71",4,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,12,3,"AI",1,"100% of the time",100,"Based on the context provided, Amy seems to have a habit of writing letters and mailing them to her loved ones, especially around holidays. Steve's mention of her mailing the letter suggests it's a regular occurrence for her.",NA,"low"
"72",5,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,12,5,"AI",1,"100% of the time",100,"People generally intend to send the letters they write, especially if they are close to the recipients. The fact that Steve mentioned the expensive stationery used implies that Amy takes the effort to send her letters, making it likely that she mails a letter every time she writes one.",NA,"low"
"73",6,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,13,3,"AI",1,"0% of the time",0,"It is common for people to walk to the bus stop when they take the bus in the morning, especially if it's a few blocks away like in Adam's case. Adam mentioning this to Virginia implies that he usually doesn't walk to the bus stop, making it unlikely for him to do so.",NA,"low"
"74",7,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,13,5,"AI",1,"0% of the time",0,"Given that Adam mentioned the crowded bus in his conversation with Virginia, it implies that he usually takes the bus and does not walk to the bus stop in the morning.",NA,"low"
"75",8,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,14,3,"AI",1,"50% of the time",50,"Esther mentioning trying something on to George indicates that it's not necessarily a common occurrence for her. While trying on clothes is a common activity when shopping, some people may not do it every time.",NA,"low"
"76",9,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,14,5,"AI",1,"50% of the time",50,"Esther enjoys clothes shopping, and trying on items is a common part of the shopping experience. However, the fact that she mentioned coming across a big sale rather than trying something on, suggests that trying on items might not be the primary focus of her shopping trips.",NA,"low"
"77",10,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,15,3,"AI",1,"100% of the time",100,"Boiling pasta in water is a standard and necessary step in preparing pasta dishes. Nick mentioning this to Clara implies that it is a common and expected practice for him.",NA,"low"
"78",11,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,15,5,"AI",1,"100% of the time",100,"Boiling pasta in water is a standard method of cooking pasta, and therefore it is safe to assume that Nick always boils pasta in water when making it. The fact that Nick specifically mentioned adding vegetables suggests that the method of cooking the pasta was considered routine.",NA,"low"
"79",12,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,16,3,"AI",1,"100% of the time",100,"Grace seems to make a point of mentioning that she preheated the oven, which suggests it might be noteworthy or uncommon. However, preheating the oven is a common practice when baking, so it is likely that Grace does it every time.",NA,"low"
"80",13,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,16,5,"AI",1,"100% of the time",100,"Given that pre-heating the oven is a standard step in baking and typically necessary for most recipes, it is highly likely that Grace pre-heats the oven every time she bakes a cake. The fact that Grace did not mention pre-heating the oven does not necessarily indicate that she skips this step.",NA,"low"
"81",14,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,17,3,"AI",1,"100% of the time",100,"It is common for people to bring their cell phones on board when flying, for communication, entertainment, and practical reasons. Greg mentioning this to Helen implies it's a normal occurrence for him, not something out of the ordinary.",NA,"low"
"82",15,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,17,5,"AI",1,"100% of the time",100,"Considering the common practice of carrying cell phones while traveling for communication, safety, and entertainment purposes, it is highly likely that Greg consistently brings his cell phone on board with him during flights.",NA,"low"
"83",16,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,18,3,"AI",1,"100% of the time",100,"Sandy mentioned using scissors to cut her hair, which is the common tool for cutting hair at home. Based on common knowledge, it is expected that when people cut their hair at home, they would use scissors.",NA,"low"
"84",17,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,18,5,"AI",1,"100% of the time",100,"Sandy mentioned using scissors for cutting her hair, implying it's a common tool for her. Despite not having training, the fact that she frequently cuts her own hair with scissors indicates she uses them every time.",NA,"low"
"85",18,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,19,3,"AI",1,"100% of the time",100,"Henry's statement to Max suggests that it's somewhat unexpected for him to look at photographs at an art exhibit, as he felt the need to mention it. Normally, one would assume that people visiting photo exhibits would look at photographs, but Henry seems to have pointed it out for a reason.",NA,"low"
"86",19,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,19,5,"AI",1,"100% of the time",100,"Henry mentioning that he bought a photograph suggests that he usually looks at and appreciates photographs when attending photo exhibits. It is likely a regular part of his experience at these exhibitions.",NA,"low"
"87",20,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,2,3,"AI",1,"100% of the time",100,"Given that Mary is specifically mentioned as eating at the Chinese restaurant, it suggests that David found it notable or worth mentioning. People typically eat when they go to a restaurant, so it's likely that Mary eats there every time she goes.",NA,"low"
"88",21,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,2,5,"AI",1,"100% of the time",100,"It is common for people to eat when they go to a restaurant, especially after interviews. Additionally, David mentioned that Mary got to see the restaurant's kitchen, which could imply that it was unusual for her to do so, emphasizing her regularity in eating rather than exploring the kitchen.",NA,"low"
"89",22,"2024-04-17_11-52_gpt-3.5-turbo_t-1_few_shot_fr_misleading_low","gpt-3.5-turbo","few_shot",1,20,3,"AI",1,"100% of the time",100,"Helen mentioning that she locked her car after parking it suggests that it's something she does regularly. Moreover, locking one's car is a common safety precaution, so it's likely that Helen consistently locks her car.",NA,"low"
